order_id,order_date,customer_id,product_id,quantity,unit_price,discount,region,channel
ORD000340,2025-05-07,CUS00057,PRD0025,2,588.21,0.1,North,Wholesale
ORD000341,2024-01-03,CUS00197,PRD0004,31,574.41,0.2,Central,Retail
ORD000342,2023-06-30,CUS00137,PRD0011,43,552.77,0.05,North,Retail
ORD000343,2022-12-22,CUS00046,PRD0037,25,612.38,0.1,South,Wholesale
ORD000344,2025-12-11,CUS00180,PRD0048,38,439.29,0,East,Retail
ORD000345,2023-09-25,CUS00045,PRD0037,32,647.63,0.2,West,Online
ORD000346,2022-02-10,CUS00135,PRD0006,39,484.52,0.05,West,Online
ORD000347,2023-11-29,CUS00184,PRD0022,13,325.77,0.05,South,Wholesale
ORD000348,2022-08-16,CUS00135,PRD0004,38,313.45,0.05,East,Online
ORD000349,2025-04-15,CUS00026,PRD0024,43,1055.16,0.15,East,Wholesale
ORD000350,2025-08-02,CUS00125,PRD0021,11,453.77,0.15,East,Retail
ORD000351,2024-01-01,CUS00058,PRD0046,45,967.49,0.2,Central,Retail
ORD000352,2022-09-18,CUS00046,PRD0025,45,606.15,0.1,North,Direct
ORD000353,2025-05-18,CUS00082,PRD0050,3,245.08,0.05,Central,Retail
ORD000354,2023-11-10,CUS00191,PRD0041,32,29.82,0.05,North,Retail
ORD000355,2025-12-22,CUS00172,PRD0023,11,1113.26,0,East,Direct
ORD000356,2023-12-19,CUS00066,PRD0001,16,574.76,0,North,Online
ORD000357,2022-12-07,CUS00106,PRD0004,47,434.19,0.15,West,Direct
ORD000358,2025-03-29,CUS00167,PRD0023,7,858.32,0.15,South,Retail
ORD000359,2022-02-11,CUS00082,PRD0029,3,78.03,0.1,East,Online
ORD000360,2022-06-03,CUS00141,PRD0005,25,187.65,0.05,North,Wholesale
ORD000361,2024-06-02,CUS00168,PRD0039,31,1234.48,0,South,Direct
ORD000362,2023-01-25,CUS00105,PRD0011,22,527.6,0.05,Central,Wholesale
ORD000363,2022-04-12,CUS00101,PRD0043,16,709.67,0,Central,Direct
ORD000364,2022-06-29,CUS00076,PRD0010,1,618.51,0.15,Central,Direct
ORD000365,2025-07-31,CUS00075,PRD0013,14,653.33,0.05,North,Direct
ORD000366,2024-09-28,CUS00170,PRD0008,26,81.5,0.15,East,Online
ORD000367,2024-02-21,CUS00095,PRD0042,12,16.33,0.1,South,Direct
ORD000368,2023-04-09,CUS00069,PRD0003,30,31.97,0.1,Central,Online
ORD000369,2022-06-25,CUS00172,PRD0010,43,1059.96,0,East,Direct
ORD000370,2024-03-03,CUS00134,PRD0049,36,401.79,0,West,Direct
ORD000371,2022-06-11,CUS00102,PRD0037,31,624.55,0.1,North,Retail
ORD000372,2022-12-09,CUS00055,PRD0008,29,123.92,0.05,South,Retail
ORD000373,2023-02-18,CUS00161,PRD0003,44,36.29,0.15,South,Wholesale
ORD000374,2024-03-05,CUS00143,PRD0021,5,785.4,0,West,Wholesale
ORD000375,2025-04-18,CUS00134,PRD0018,1,791.89,0.2,West,Online
ORD000376,2025-04-08,CUS00195,PRD0027,37,270.4,0.2,North,Online
ORD000377,2023-12-06,CUS00106,PRD0037,19,589.21,0.2,East,Direct
ORD000378,2022-03-18,CUS00045,PRD0042,39,15.68,0.15,East,Direct
ORD000379,2022-03-21,CUS00102,PRD0010,44,975.19,0.15,East,Retail
ORD000380,2022-02-11,CUS00087,PRD0004,18,553.54,0.1,East,Wholesale
ORD000381,2023-04-12,CUS00035,PRD0018,45,969.27,0,East,Direct
ORD000382,2025-05-23,CUS00166,PRD0050,18,226.99,0.15,North,Retail
ORD000383,2024-11-23,CUS00096,PRD0029,27,88.81,0.15,North,Retail
ORD000384,2022-10-05,CUS00200,PRD0005,33,183.1,0.15,Central,Online
ORD000385,2023-05-26,CUS00009,PRD0012,13,513.16,0,West,Online
ORD000386,2024-08-08,CUS00130,PRD0024,18,1055.22,0.1,West,Online
ORD000387,2025-05-01,CUS00115,PRD0044,24,177.1,0.15,South,Direct
ORD000388,2023-06-14,CUS00192,PRD0038,23,890.92,0.05,North,Wholesale
ORD000389,2023-03-15,CUS00057,PRD0002,11,629.17,0.2,South,Retail
ORD000390,2025-10-29,CUS00003,PRD0018,33,864.29,0,West,Retail
ORD000391,2023-06-01,CUS00156,PRD0042,1,12.2,0.05,East,Wholesale
ORD000392,2023-06-01,CUS00056,PRD0028,23,807.92,0.15,West,Wholesale
ORD000393,2025-04-12,CUS00027,PRD0044,40,268.11,0.15,North,Wholesale
ORD000394,2023-09-04,CUS00176,PRD0036,39,676.94,0.1,North,Direct
ORD000395,2023-07-22,CUS00067,PRD0005,18,186.83,0.1,East,Retail
ORD000396,2025-05-13,CUS00104,PRD0010,16,911.32,0,East,Retail
ORD000397,2023-06-16,CUS00108,PRD0047,32,65.33,0.1,West,Direct
ORD000398,2023-01-24,CUS00088,PRD0048,46,259.77,0.2,South,Direct
ORD000399,2025-09-08,CUS00143,PRD0043,20,755.02,0.05,South,Wholesale
ORD000400,2025-02-18,CUS00196,PRD0007,48,258.3,0.1,South,Wholesale
ORD000401,2023-09-21,CUS00108,PRD0042,23,11.27,0.05,East,Wholesale
ORD000402,2024-08-21,CUS00014,PRD0017,30,378.19,0,Central,Online
ORD000403,2025-10-26,CUS00098,PRD0031,33,1027.11,0,Central,Wholesale
ORD000404,2023-02-15,CUS00088,PRD0027,10,246.31,0.05,West,Direct
ORD000405,2022-06-15,CUS00125,PRD0010,46,784.2,0.05,East,Retail
ORD000406,2023-07-15,CUS00054,PRD0021,1,667.07,0.15,South,Retail
ORD000407,2022-09-23,CUS00158,PRD0032,50,422.15,0,West,Direct
ORD000408,2022-01-10,CUS00010,PRD0026,31,697.96,0.15,Central,Retail
ORD000409,2024-12-23,CUS00049,PRD0047,1,89.27,0.1,North,Online
ORD000410,2023-10-02,CUS00034,PRD0041,15,33.19,0.1,North,Direct
ORD000411,2022-04-04,CUS00077,PRD0033,11,485.15,0,East,Direct
ORD000412,2024-06-07,CUS00176,PRD0047,34,99.41,0.1,South,Wholesale
ORD000413,2024-04-06,CUS00005,PRD0032,13,316.89,0.05,South,Retail
ORD000414,2025-04-22,CUS00130,PRD0047,14,131.41,0,South,Online
ORD000415,2025-08-04,CUS00066,PRD0024,3,1059.42,0.15,Central,Online
ORD000416,2025-08-31,CUS00006,PRD0039,43,1240.56,0,North,Online
ORD000417,2023-06-02,CUS00122,PRD0027,8,344.68,0.2,South,Retail
ORD000418,2024-05-11,CUS00170,PRD0045,1,759.33,0.1,North,Wholesale
ORD000419,2022-08-03,CUS00131,PRD0040,9,128.98,0.15,Central,Online
ORD000420,2023-02-11,CUS00156,PRD0019,7,544.01,0.15,South,Wholesale
ORD000421,2023-08-28,CUS00042,PRD0034,23,304.51,0.15,North,Direct
ORD000422,2023-04-26,CUS00001,PRD0014,31,298.7,0.1,North,Online
ORD000423,2022-11-02,CUS00024,PRD0008,43,116.37,0.15,Central,Online
ORD000424,2024-07-24,CUS00076,PRD0047,17,113.41,0.05,East,Direct
ORD000425,2023-08-19,CUS00093,PRD0004,12,-99.99,0,East,Direct
ORD000426,2022-01-20,CUS00036,PRD0048,49,281.61,0,South,Wholesale
ORD000427,2022-07-10,CUS00096,PRD0023,40,1061.93,0.1,East,Retail
ORD000428,2024-02-29,CUS00177,PRD0008,30,87.62,0.1,West,Direct
ORD000429,2022-09-29,CUS00179,PRD0042,11,20.13,0,North,Retail
ORD000430,2025-03-11,CUS00174,PRD0007,38,248.16,0.15,West,Retail
ORD000431,2022-03-01,CUS00176,PRD0040,23,109.92,0.2,South,Direct
ORD000432,2022-04-05,CUS00017,PRD0032,27,256.02,0.15,East,Wholesale
ORD000433,2025-03-26,CUS00186,PRD0001,44,787.28,0.2,Central,Retail
ORD000434,2025-11-10,CUS00180,PRD0043,34,1058.21,0.2,Central,Online
ORD000435,2023-12-10,CUS00170,PRD0028,16,704.06,0.15,West,Retail
ORD000436,2022-01-24,CUS00165,PRD0036,40,782.42,0,South,Direct
ORD000437,2023-10-19,CUS00062,PRD0032,5,442.96,0.15,East,Wholesale
ORD000438,2024-04-05,CUS00061,PRD0004,36,474.33,0.15,North,Direct
ORD000439,2024-10-17,CUS00115,PRD0029,29,134.99,0,East,Online
ORD000440,2024-04-06,CUS00106,PRD0032,2,412.27,0,North,Online
ORD000441,2024-11-07,CUS00144,PRD0006,40,848.5,0.1,South,Direct
ORD000442,2024-07-19,CUS00085,PRD0022,4,227.64,0.05,Central,Direct
ORD000443,2022-08-22,CUS00025,PRD0046,46,808.15,0.15,South,Online
ORD000444,2025-01-26,CUS00134,PRD0022,41,226.19,0.1,East,Online
ORD000445,2024-04-18,CUS00028,PRD0003,32,49.05,0.05,East,Retail
ORD000446,2024-07-25,CUS00049,PRD0013,26,668.55,0.05,East,Online
ORD000447,2022-09-10,CUS00198,PRD0049,41,355.24,0.2,West,Direct
ORD000448,2024-10-18,CUS00002,PRD0043,33,891.0,0.05,Central,Online
ORD000449,2024-11-07,CUS00200,PRD0036,38,801.06,0.15,South,Retail
ORD000450,2025-09-08,CUS00154,PRD0047,7,119.73,0.15,Central,Wholesale
ORD000451,2025-11-19,CUS00196,PRD0033,27,579.09,0.2,South,Wholesale
ORD000452,2022-10-01,CUS00036,PRD0026,19,973.91,0.15,West,Wholesale
ORD000453,2025-07-19,CUS00056,PRD0045,21,694.22,0.2,South,Retail
ORD000454,2025-10-09,CUS00034,PRD0040,44,138.15,0.1,South,Wholesale
ORD000455,2024-09-10,CUS00150,PRD0046,23,531.09,0.2,Central,Direct
ORD000456,2024-05-15,CUS00004,PRD0044,35,310.3,0.1,Central,Online
ORD000457,2023-02-14,CUS00069,PRD0002,4,626.44,0,South,Wholesale
ORD000458,2023-02-22,CUS00193,PRD0044,4,217.95,0.1,Central,Online
ORD000459,2025-10-15,CUS00190,PRD0023,7,1014.9,0.2,Central,Retail
ORD000460,2024-11-12,CUS00179,PRD0048,25,425.6,0.05,East,Online
ORD000461,2025-02-04,CUS00014,PRD0025,44,645.94,0.1,North,Wholesale
ORD000462,2023-04-07,CUS00163,PRD0013,50,988.68,0.15,East,Retail
ORD000463,2024-07-08,CUS00046,PRD0050,13,213.9,0.1,North,Retail
ORD000464,2022-03-25,CUS00110,PRD0012,8,762.57,0.15,East,Wholesale
ORD000465,2023-11-08,CUS00120,PRD0009,17,428.17,0,South,Online
ORD000466,2025-07-04,CUS00158,PRD0010,39,1171.57,0,East,Direct
ORD000467,2024-12-12,CUS00057,PRD0037,5,509.83,0.1,South,Online
ORD000468,2024-04-06,CUS00024,PRD0033,35,-99.99,0.2,East,Retail
ORD000469,2023-08-25,CUS00056,PRD0014,22,294.09,0.1,Central,Direct
ORD000470,2022-08-23,CUS00172,PRD0036,42,752.95,0,East,Direct
ORD000471,2023-05-15,CUS00011,PRD0016,40,640.05,0.2,East,Direct
ORD000472,2022-02-20,CUS00133,PRD0008,35,86.63,0.1,East,Direct
ORD000473,2023-10-19,CUS00132,PRD0032,42,238.94,0.05,North,Online
ORD000474,2024-12-28,CUS00002,PRD0011,50,1023.57,0.2,North,Retail
ORD000475,2022-08-01,CUS00053,PRD0043,14,914.68,0.15,Central,Direct
ORD000476,2022-02-18,CUS00118,PRD0042,5,19.36,0.05,East,Online
ORD000477,2025-02-16,CUS00019,PRD0006,12,492.97,0.1,Central,Retail
ORD000478,2024-06-05,CUS00081,PRD0017,29,333.58,0.15,North,Direct
ORD000479,2022-05-10,CUS00194,PRD0044,1,193.39,0.2,Central,Online
ORD000480,2022-08-06,CUS00075,PRD0045,23,836.03,0.2,East,Online
ORD000481,2024-03-20,CUS00170,PRD0019,29,885.62,0.15,North,Direct
ORD000482,2025-01-22,CUS00076,PRD0011,9,786.87,0.15,South,Wholesale
ORD000483,2022-01-23,CUS00142,PRD0044,47,336.14,0.1,Central,Retail
ORD000484,2024-03-18,CUS00138,PRD0008,37,63.86,0.2,Central,Online
ORD000485,2023-03-10,CUS00106,PRD0020,48,161.21,0.1,Central,Retail
ORD000486,2023-02-02,CUS00030,PRD0011,40,598.07,0.1,South,Online
ORD000487,2025-08-13,CUS00141,PRD0049,36,492.79,0.15,North,Wholesale
ORD000488,2025-04-04,CUS00125,PRD0043,7,583.5,0.05,East,Wholesale
ORD000489,2023-08-07,CUS00159,PRD0009,16,629.76,0,North,Retail
ORD000490,2025-09-12,CUS00079,PRD0021,22,603.41,0.2,Central,Retail
ORD000491,2022-12-12,CUS00002,PRD0037,21,515.61,0.15,East,Retail
ORD000492,2023-07-21,CUS00093,PRD0015,42,384.48,0.15,South,Wholesale
ORD000493,2024-09-24,CUS00142,PRD0031,23,785.38,0.1,North,Retail
ORD000494,2025-01-08,CUS00051,PRD0042,18,17.02,0.05,East,Online
ORD000495,2025-07-17,CUS00008,PRD0047,2,68.77,0.2,Central,Direct
ORD000496,2023-06-18,CUS00140,PRD0050,3,196.39,0.2,Central,Direct
ORD000497,2023-04-03,CUS00198,PRD0042,24,18.9,0.15,Central,Wholesale
ORD000498,2024-03-23,CUS00094,PRD0009,33,548.16,0,Central,Online
ORD000499,2024-11-18,CUS00036,PRD0043,40,684.55,0.05,West,Retail
ORD000500,2024-09-17,CUS00092,PRD0012,37,684.97,0.05,North,Retail
ORD000501,2024-01-27,CUS00060,PRD0049,5,374.67,0.1,North,Retail
ORD000502,2024-08-19,CUS00117,PRD0034,24,294.01,0.15,North,Online
ORD000503,2025-07-21,CUS00071,PRD0042,46,13.88,0.2,East,Retail
ORD000504,2025-08-31,CUS00020,PRD0025,24,777.09,0.2,Central,Wholesale
ORD000505,2024-04-11,CUS00091,PRD0025,15,-99.99,0.2,East,Direct
ORD000506,2022-10-12,CUS00113,PRD0031,1,1025.84,0.2,South,Retail
ORD000507,2022-11-04,CUS00048,PRD0005,18,213.28,0.05,South,Wholesale
ORD000508,2024-04-29,CUS00085,PRD0039,8,1061.13,0.05,North,Direct
ORD000509,2022-11-27,CUS00166,PRD0044,14,260.34,0.2,West,Online
ORD000510,2022-11-26,CUS00035,PRD0016,37,338.39,0.2,Central,Online
ORD000511,2023-01-04,CUS00133,PRD0037,11,370.26,0.1,West,Online
ORD000512,2023-03-20,CUS00115,PRD0047,19,113.71,0,Central,Direct
ORD000513,2022-10-20,CUS00150,PRD0031,27,619.75,0.2,South,Wholesale
ORD000514,2025-05-06,CUS00152,PRD0011,22,889.9,0.15,North,Retail
ORD000515,2023-02-19,CUS00134,PRD0025,7,644.9,0,Central,Direct
ORD000516,2025-06-13,CUS00154,PRD0010,12,967.13,0.15,North,Online
ORD000517,2025-01-09,CUS00001,PRD0006,9,695.34,0.2,West,Direct
ORD000518,2024-05-28,CUS00059,PRD0024,45,1165.55,0.2,West,Direct
ORD000519,2022-07-20,CUS00109,PRD0023,48,883.45,0.2,South,Wholesale
ORD000520,2025-05-10,CUS00140,PRD0031,6,957.09,0.1,West,Wholesale
ORD000521,2025-03-29,CUS00134,PRD0013,48,594.72,0,North,Online
ORD000522,2024-04-17,CUS00093,PRD0025,45,777.52,0.1,North,Retail
ORD000523,2025-01-02,CUS00109,PRD0028,17,699.56,0.1,Central,Wholesale
ORD000524,2023-02-22,CUS00106,PRD0040,44,101.13,0.15,Central,Direct
ORD000525,2023-06-04,CUS00079,PRD0012,36,594.77,0.15,Central,Wholesale
ORD000526,2025-09-12,CUS00031,PRD0050,48,211.38,0.05,South,Direct
ORD000527,2024-11-07,CUS00103,PRD0045,7,883.69,0.05,East,Online
ORD000528,2022-07-06,CUS00038,PRD0011,41,708.88,0,West,Direct
ORD000529,2022-06-13,CUS00156,PRD0006,15,488.44,0.1,North,Direct
ORD000530,2025-12-28,CUS00153,PRD0026,34,793.43,0.1,North,Retail
ORD000531,2025-09-07,CUS00133,PRD0041,-1,28.4,0.05,East,Retail
ORD000532,2025-12-01,CUS00060,PRD0003,33,46.0,0.2,Central,Retail
ORD000533,2022-11-19,CUS00023,PRD0044,16,178.12,0,East,Direct
ORD000534,2023-02-15,CUS00133,PRD0023,26,930.55,0.2,North,Online
ORD000535,2025-04-08,CUS00090,PRD0006,47,728.67,0.2,East,Wholesale
ORD000536,2024-04-07,CUS00148,PRD0015,13,359.6,0.15,North,Wholesale
ORD000537,2022-05-29,CUS00129,PRD0012,7,611.75,0.2,East,Wholesale
ORD000538,2025-03-23,CUS00065,PRD0008,17,114.23,0.2,West,Direct
ORD000539,2024-07-28,CUS00175,PRD0037,16,486.8,0.1,West,Online
ORD000540,2025-07-21,CUS00057,PRD0031,5,588.98,0.15,South,Wholesale
ORD000541,2022-01-20,CUS00180,PRD0027,34,473.52,0.2,East,Retail
ORD000542,2022-06-05,CUS00142,PRD0019,44,532.99,0.1,South,Direct
ORD000543,2023-01-10,CUS00192,PRD0021,37,546.74,0.1,South,Direct
ORD000544,2023-06-28,CUS00053,PRD0048,48,304.32,0.05,South,Retail
ORD000545,2022-08-07,CUS00031,PRD0016,23,616.18,0.05,North,Direct
ORD000546,2024-09-14,CUS00096,PRD0040,35,78.44,0,Central,Wholesale
ORD000547,2024-10-02,CUS00047,PRD0032,37,450.05,0.1,Central,Wholesale
ORD000548,2022-04-21,CUS00135,PRD0026,37,591.14,0.05,West,Direct
ORD000549,2025-11-06,CUS00199,PRD0035,23,456.3,0.15,South,Direct
ORD000550,2025-11-12,CUS00003,PRD0008,30,107.3,0.1,North,Retail
ORD000551,2025-06-08,CUS00067,PRD0025,21,741.28,0.1,South,Wholesale
ORD000552,2024-01-20,CUS00048,PRD0016,40,417.63,0.1,West,Direct
ORD000553,2024-01-18,CUS00103,PRD0014,49,248.81,0.1,East,Direct
ORD000554,2022-07-24,CUS00185,PRD0012,37,687.3,0.05,East,Retail
ORD000555,2022-10-26,CUS00190,PRD0036,25,584.21,0.05,South,Direct
ORD000556,2025-07-15,CUS00133,PRD0001,32,531.91,0.05,Central,Wholesale
ORD000557,2022-04-08,CUS00102,PRD0032,36,302.25,0.2,North,Retail
ORD000558,2025-07-13,CUS00025,PRD0004,17,377.65,0.15,West,Wholesale
ORD000559,2023-06-12,CUS00089,PRD0017,36,321.88,0.2,North,Direct
ORD000560,2023-02-12,CUS00148,PRD0008,44,84.33,0.2,Central,Retail
ORD000561,2024-09-25,CUS00199,PRD0050,21,156.75,0.2,West,Online
ORD000562,2022-12-10,CUS00164,PRD0025,30,757.37,0.05,East,Direct
ORD000563,2022-06-12,CUS00042,PRD0041,26,30.76,0,East,Retail
ORD000564,2025-05-24,CUS00166,PRD0021,19,531.04,0.1,West,Wholesale
ORD000565,2024-12-02,CUS00116,PRD0029,24,133.4,0.2,West,Retail
ORD000566,2025-09-17,CUS00065,PRD0012,9,817.35,0.05,North,Retail
ORD000567,2024-08-27,CUS00141,PRD0011,7,713.17,0,North,Online
ORD000568,2022-08-01,CUS00068,PRD0050,49,171.34,0,Central,Retail
ORD000569,2023-04-15,CUS00064,PRD0006,25,780.74,0.1,East,Direct
ORD000570,2022-02-28,CUS00009,PRD0041,34,21.02,0.05,East,Wholesale
ORD000571,2025-01-28,CUS00114,PRD0031,35,787.84,0.1,South,Retail
ORD000572,2024-06-09,CUS00135,PRD0038,41,918.86,0.2,Central,Wholesale
ORD000573,2024-06-23,CUS00079,PRD0023,15,820.71,0,East,Direct
ORD000574,2024-12-07,CUS00195,PRD0017,1,270.43,0,South,Wholesale
ORD000575,2024-09-04,CUS00077,PRD0019,1,730.32,0.15,North,Direct
ORD000576,2024-02-05,CUS00049,PRD0019,1,797.36,0.2,West,Direct
ORD000577,2024-02-14,CUS00057,PRD0026,46,605.49,0.15,East,Online
ORD000578,2025-11-22,CUS00176,PRD0028,34,687.9,0.2,East,Wholesale
ORD000579,2023-01-21,CUS00018,PRD0042,18,18.54,0.15,South,Retail
ORD000580,,CUS00070,PRD0019,30,542.09,0.2,Central,Direct
ORD000581,2024-12-31,CUS00006,PRD0013,10,796.58,0,South,Online
ORD000582,2022-01-17,CUS00060,PRD0019,46,625.41,0.15,North,Retail
ORD000583,2023-10-01,CUS00128,PRD0001,22,685.22,0.15,East,Direct
ORD000584,2022-10-27,CUS00015,PRD0045,22,809.21,0,East,Direct
ORD000585,2023-05-28,CUS00098,PRD0005,12,217.53,0.05,North,Online
ORD000586,2023-05-22,CUS00189,PRD0050,25,212.57,0.15,North,Retail
ORD000587,2025-09-25,CUS00054,PRD0030,7,14.25,0.2,West,Direct
ORD000588,2025-07-12,CUS00187,PRD0044,21,349.92,0.05,North,Online
ORD000589,2024-01-09,CUS00014,PRD0017,20,352.03,0.05,South,Online
ORD000590,2022-12-09,CUS00071,PRD0016,21,544.94,0,Central,Online
ORD000591,2025-04-05,CUS00177,PRD0026,1,883.86,0,West,Retail
ORD000592,2024-10-20,CUS00024,PRD0024,16,1098.11,0.05,Central,Wholesale
ORD000593,2025-08-13,CUS00040,PRD0049,4,411.19,0.1,Central,Online
ORD000594,2025-08-13,CUS00194,PRD0009,21,557.3,0.2,East,Direct
ORD000595,2024-01-04,CUS00186,PRD0047,45,76.87,0.15,South,Wholesale
ORD000596,2023-08-27,CUS00139,PRD0003,29,37.95,0.2,West,Retail
ORD000597,2024-08-17,CUS00071,PRD0037,23,384.02,0.1,Central,Retail
ORD000598,2023-06-24,CUS00139,PRD0005,29,215.74,0.1,East,Direct
ORD000599,2023-01-15,CUS00005,PRD0001,-1,821.79,0.15,Central,Wholesale
ORD000600,2025-09-10,CUS00138,PRD0050,21,200.3,0,West,Retail
ORD000601,2022-11-12,CUS00157,PRD0034,50,257.95,0.2,East,Wholesale
ORD000602,2024-12-07,CUS00169,PRD0027,8,394.23,0,North,Online
ORD000603,2022-08-08,CUS00125,PRD0009,3,435.17,0.05,South,Online
ORD000604,2024-12-12,CUS00160,PRD0003,25,40.26,0.15,Central,Wholesale
ORD000605,2022-01-27,CUS00054,PRD0004,39,427.7,0,West,Online
ORD000606,2025-02-16,CUS00191,PRD0030,4,14.82,0.1,West,Wholesale
ORD000607,2024-12-19,CUS00011,PRD0046,40,501.88,0.1,North,Wholesale
ORD000608,2022-07-27,CUS00186,PRD0005,34,277.08,0,South,Direct
ORD000609,2025-03-13,CUS00161,PRD0013,43,714.91,0.05,South,Direct
ORD000610,2024-01-04,CUS00173,PRD0048,41,278.8,0.2,West,Direct
ORD000611,2024-04-02,CUS00130,PRD0007,12,201.97,0.2,East,Retail
ORD000612,2023-10-08,CUS00141,PRD0035,29,917.48,0.1,East,Wholesale
ORD000613,2025-05-31,CUS00062,PRD0027,28,425.31,0.1,Central,Retail
ORD000614,2024-01-08,CUS00116,PRD0025,48,832.31,0.1,West,Direct
ORD000615,2022-02-03,CUS00133,PRD0001,19,-99.99,0.2,South,Wholesale
ORD000616,2023-10-07,CUS00006,PRD0001,15,591.75,0.05,East,Retail
ORD000617,2022-10-11,CUS00068,PRD0007,23,178.05,0.05,East,Retail
ORD000618,2025-03-14,CUS00103,PRD0015,20,277.28,0,Central,Retail
ORD000619,2022-12-21,CUS00125,PRD0047,21,68.89,0.15,Central,Online
ORD000620,2024-02-21,CUS00021,PRD0039,3,1012.58,0.2,North,Wholesale
ORD000621,2022-09-04,CUS00198,PRD0023,28,1053.32,0.15,South,Online
ORD000622,2023-09-17,CUS00135,PRD0041,25,34.07,0,North,Wholesale
ORD000623,2025-11-30,CUS00057,PRD0035,21,710.48,0.2,South,Online
ORD000624,2025-05-03,CUS00148,PRD0044,26,307.28,0.15,Central,Online
ORD000625,2022-09-28,CUS00087,PRD0015,26,318.59,0.05,North,Direct
ORD000626,2023-06-22,CUS00022,PRD0037,36,577.36,0.15,West,Direct
ORD000627,2024-09-11,CUS00144,PRD0050,49,210.39,0.05,South,Direct
ORD000628,2025-06-15,CUS00189,PRD0026,13,813.19,0.2,Central,Retail
ORD000629,2023-10-25,CUS00176,PRD0016,50,348.37,0.15,Central,Online
ORD000630,2023-12-15,CUS00049,PRD0008,28,105.55,0.1,East,Wholesale
ORD000631,2022-12-13,CUS00090,PRD0039,50,1021.09,0.1,Central,Direct
ORD000632,2023-02-13,CUS00176,PRD0040,3,90.18,0.05,East,Retail
ORD000633,2022-04-22,CUS00063,PRD0049,6,438.64,0,Central,Retail
ORD000634,2023-09-17,CUS00116,PRD0019,45,491.4,0,West,Online
ORD000635,2023-02-22,CUS00140,PRD0022,35,200.33,0.05,Central,Wholesale
ORD000636,2025-11-24,CUS00179,PRD0036,47,606.11,0.05,North,Direct
ORD000637,2023-06-08,CUS00044,PRD0038,34,1105.25,0,North,Wholesale
ORD000638,2022-04-19,CUS00120,PRD0013,40,1096.68,0.1,North,Online
ORD000639,2022-08-09,CUS00005,PRD0025,43,780.39,0.1,East,Direct
ORD000640,2023-10-09,CUS00125,PRD0015,33,447.4,0,Central,Online
ORD000641,2025-12-30,CUS00006,PRD0012,30,515.97,0.2,North,Retail
ORD000642,2022-11-18,CUS00005,PRD0034,32,197.2,0.15,East,Wholesale
ORD000643,2023-07-19,CUS00016,PRD0023,16,904.59,0.2,East,Direct
ORD000644,2022-11-07,CUS00088,PRD0002,18,897.04,0.05,West,Retail
ORD000645,2025-07-05,CUS00176,PRD0006,34,817.88,0.2,South,Direct
ORD000646,2025-05-24,CUS00085,PRD0016,28,523.92,0.1,West,Retail
ORD000647,2025-11-01,CUS00052,PRD0014,38,292.08,0.2,South,Wholesale
ORD000648,2024-05-30,CUS00198,PRD0045,34,-99.99,0.05,South,Retail
ORD000649,2023-01-13,CUS00082,PRD0021,35,424.37,0,South,Online
ORD000650,2023-09-14,CUS00114,PRD0049,27,329.8,0.15,East,Retail
ORD000651,2022-02-23,CUS00196,PRD0050,9,144.2,0.05,Central,Wholesale
ORD000652,2023-04-21,CUS00060,PRD0039,15,963.93,0.2,North,Wholesale
ORD000653,2024-10-25,CUS00155,PRD0006,31,797.22,0.05,West,Wholesale
ORD000654,2022-10-09,CUS00042,PRD0012,32,816.4,0.15,South,Retail
ORD000655,2024-04-25,CUS00057,PRD0003,1,35.89,0.1,South,Retail
ORD000656,2024-09-30,CUS00177,PRD0005,29,163.21,0.2,East,Direct
ORD000657,2025-05-30,CUS00189,PRD0016,50,473.02,0,West,Wholesale
ORD000658,2025-05-01,CUS00138,PRD0026,48,792.16,0.2,Central,Online
ORD000659,2023-05-19,CUS00133,PRD0034,30,165.79,0,Central,Direct
ORD000660,2025-07-15,CUS00013,PRD0048,25,260.84,0.2,South,Wholesale
ORD000661,2024-08-02,CUS00043,PRD0029,-1,103.42,0.1,West,Wholesale
ORD000662,2022-10-19,CUS00119,PRD0040,45,155.42,0.2,West,Online
ORD000663,,CUS00140,PRD0047,12,98.06,0.2,South,Direct
ORD000664,2024-07-18,CUS00152,PRD0027,2,314.21,0.05,South,Direct
ORD000665,2022-09-11,CUS00024,PRD0006,45,580.47,0.05,North,Direct
ORD000666,2024-11-13,CUS00157,PRD0041,34,25.76,0.15,South,Direct
ORD000667,2023-11-18,CUS00145,PRD0036,50,561.96,0.05,South,Retail
ORD000668,2024-05-09,CUS00079,PRD0010,46,697.2,0,East,Direct
ORD000669,2023-02-20,CUS00001,PRD0019,8,812.81,0.05,Central,Wholesale
ORD000670,2022-01-12,CUS00156,PRD0001,-1,668.33,0.2,West,Retail
ORD000671,2024-04-19,CUS00114,PRD0014,31,280.28,0.15,North,Online
ORD000672,2025-07-11,CUS00143,PRD0016,18,632.23,0.2,South,Online
ORD000673,2022-03-17,CUS00038,PRD0012,42,492.69,0.1,North,Wholesale
ORD000674,2024-05-03,CUS00046,PRD0022,4,326.21,0,South,Wholesale
ORD000675,2025-03-18,CUS00144,PRD0040,45,133.64,0.2,South,Direct
ORD000676,2023-09-05,CUS00083,PRD0048,3,407.13,0,East,Direct
ORD000677,2023-08-23,CUS00121,PRD0005,36,249.46,0,South,Online
